game_id,data_completeness,url,league,year,split,playoffs,date,game,patch,participant_id,side,position,player_name,player_id,team_name,team_id,champion,ban_1,ban_2,ban_3,ban_4,ban_5,game_length,winner,kills,deaths,assists,team_kills,team_deaths,double_kills,triple_kills,quadra_kills,penta_kills,first_blood,first_blood_kill,first_blood_assist,first_blood_victim,team_kpm,c_kpm,first_dragon,dragons,opp_dragons,elemental_drakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons_unknown,elders,opp_elders,first_herald,heralds,opp_heralds,first_baron,barons,opp_barons,first_tower,towers,opp_towers,first_mid_tower,first_to_three_towers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damage_to_champions,dpm,damage_share,damage_taken_per_minute,damage_mitigated_per_minute,wards_placed,wpm,wards_killed,wcpm,control_wards_bought,vision_score,vspm,total_gold,earned_gold,earned_gpm,earned_gold_share,gold_spent,gspd,total_cs,minion_kills,monster_kills,monster_kills_own_jungle,monster_kills_enemy_jungle,cspm,gold_at_10_mins,xp_at_10_mins,cs_at_10_mins,opp_gold_at_10,opp_xp_at_10,opp_cs_at_10,gold_diff_at_10_mins,xp_diff_at_10_mins,cs_diff_at_10_mins,kills_at_10_mins,assists_at_10_mins,deaths_at_10_mins,opp_kills_at_10,opp_assists_at_10,opp_deaths_at_10,gold_at_15_mins,xp_at_15_mins,cs_at_15_mins,opp_gold_at_15,opp_xp_at_15,opp_cs_at_15,gold_diff_at_15_mins,xp_diff_at_15_mins,cs_diff_at_15_mins,kills_at_15_mins,assists_at_15_mins,deaths_at_15_mins,opp_kills_at_15,opp_assists_at_15,opp_deaths_at_15
ESPORTSTMNT01_2705102,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T18:02:59Z,1,12.01,200,Red,team,NA,NA,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,NA,Twisted Fate,LeBlanc,Renekton,Karma,Yuumi,1930,FALSE,5,15,12,5,15,0,0,0,0,FALSE,NA,NA,NA,0.1554,0.6218,TRUE,1,4,1,4,0,0,0,0,1,0,NA,0,0,FALSE,0,2,FALSE,0,1,FALSE,2,9,TRUE,FALSE,2,3,0,2,51026,1586.3005,NA,2854.6321,2714.3005,108,3.3575,69,2.1451,43,232,7.2124,50248,29184,907.2746,NA,50464,-0.0801035,NA,881,201,NA,NA,33.6373,14801,18184,345,15809,18976,361,-1008,-792,-16,0,0,1,1,2,0,23310,29293,552,24311,30533,566,-1001,-1240,-14,1,3,2,2,2,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,1,Blue,top,Adam,oe:player:6a9abcfebed9c636ca90560b7f49855,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,Gwen,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,1,3,2,8,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2883,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,11590,417.6577,0.299483,780.6486,511.964,12,0.4324,2,0.0721,5,16,0.5766,9447,5775,208.1081,0.225825,9625,NA,224,216,8,NA,NA,8.0721,3058,4441,71,3623,4964,96,-565,-523,-25,0,0,0,0,1,0,4961,7622,127,5939,7862,152,-978,-240,-25,0,0,0,0,1,0
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,2,Blue,jng,Cinkrof,oe:player:6b3481654facc1e7fe3e312883ea8f3,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,Xin Zhao,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,1,2,3,8,18,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.2883,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,5545,199.8198,0.143282,885.6937,506.7027,9,0.3243,7,0.2523,8,37,1.3333,8879,5207,187.6396,0.203613,14000,NA,171,33,138,NA,NA,6.1622,3542,3529,67,3229,3685,62,313,-156,5,1,0,1,1,0,1,5462,5618,105,5179,5676,92,283,-58,13,1,0,1,3,0,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,3,Blue,mid,NUCLEARINT,oe:player:418e92521e467704b328874d6380c09,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,Syndra,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,1,3,3,8,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2883,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,8422,303.4955,0.217623,329.4054,121.2252,12,0.4324,4,0.1441,6,25,0.9009,8677,5005,180.3604,0.195714,8400,NA,219,211,8,NA,NA,7.8919,3373,4909,96,3860,4966,95,-487,-57,1,0,0,1,1,1,0,5126,6750,137,6112,8402,166,-986,-1652,-29,1,0,1,1,1,0
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,4,Blue,bot,xMatty,oe:player:3a3cf889f1996110ab52915425d60b5,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,Jhin,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,4,4,2,8,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2883,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,11511,414.8108,0.297442,455.2432,222.8468,10,0.3604,5,0.1802,2,23,0.8288,11140,7468,269.1171,0.29203,10850,NA,221,213,8,NA,NA,7.964,3174,3128,81,3147,3332,84,27,-204,-3,0,0,0,0,0,0,4615,4831,117,6635,6384,139,-2020,-1553,-22,0,1,2,1,2,0
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,5,Blue,sup,LIMIT,oe:player:86dbd2fb95030a3ed1efee6808eb125,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,Nautilus,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,1,6,3,8,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2883,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1632,58.8108,0.0421705,482.5225,437.8378,40,1.4414,4,0.1441,14,49,1.7658,5790,2118,76.3243,0.0828171,5950,NA,26,26,0,NA,NA,0.9369,1957,1882,11,2033,1928,12,-76,-46,-1,0,0,0,0,1,0,3008,3143,16,3147,2626,16,-139,517,0,0,1,1,0,2,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Gangplank,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,2,0,4,18,8,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6486,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,17613,634.7027,0.275078,391.8919,364.8288,15,0.5405,3,0.1081,6,47,1.6937,13325,9653,347.8559,0.233939,10883,NA,279,264,15,NA,NA,10.0541,3623,4964,96,3058,4441,71,565,523,25,0,1,0,0,0,0,5939,7862,152,4961,7622,127,978,240,25,0,1,0,0,0,0
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,7,Red,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Olaf,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,6,3,4,18,8,2,0,0,0,FALSE,FALSE,FALSE,TRUE,0.6486,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,10155,365.9459,0.1586,1059.3514,993.3333,4,0.1441,11,0.3964,5,39,1.4054,10904,7232,260.6126,0.175265,9775,NA,175,27,148,NA,NA,6.3063,3229,3685,62,3542,3529,67,-313,156,-5,1,0,1,1,0,1,5179,5676,92,5462,5618,105,-283,58,-13,3,0,1,1,0,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,8,Red,mid,Perkz,oe:player:0634d9e86284da2fae4e1438d564eee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Corki,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,5,3,4,18,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6486,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,18024,649.5135,0.281497,495.7117,367.7117,12,0.4324,5,0.1802,5,34,1.2252,14888,11216,404.1802,0.271819,13375,NA,320,283,37,NA,NA,11.5315,3860,4966,95,3373,4909,96,487,57,-1,1,1,0,0,0,1,6112,8402,166,5126,6750,137,986,1652,29,1,1,0,1,0,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,9,Red,bot,Carzzy,oe:player:ec0c2b8d7630efba391c288765d4d7e,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Jinx,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,5,1,8,18,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6486,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,15069,543.027,0.235346,336.9009,209.2973,13,0.4685,14,0.5045,5,45,1.6216,13717,10045,361.982,0.243439,11325,NA,273,253,20,NA,NA,9.8378,3147,3332,84,3174,3128,81,-27,204,3,0,0,0,0,0,0,6635,6384,139,4615,4831,117,2020,1553,22,1,2,0,0,1,2
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,10,Red,sup,Labrov,oe:player:bb6ac5763c6576e104a7a2f59eb4ddf,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Thresh,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,0,1,12,18,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6486,0.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,3168,114.1622,0.0494776,216.8649,263.1712,33,1.1892,7,0.2523,11,71,2.5586,6789,3117,112.3243,0.0755368,5475,NA,25,25,0,NA,NA,0.9009,2033,1928,12,1957,1882,11,76,46,1,0,1,0,0,0,0,3147,2626,16,3008,3143,16,139,-517,0,0,2,1,0,1,1
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,100,Blue,team,NA,NA,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,NA,Caitlyn,LeBlanc,Talon,Jax,Lulu,1665,FALSE,8,18,13,8,18,0,0,0,0,TRUE,NA,NA,NA,0.2883,0.9369,FALSE,0,4,0,4,0,0,0,0,0,0,NA,0,0,TRUE,2,0,FALSE,0,1,FALSE,0,10,FALSE,FALSE,2,6,0,2,38700,1394.5946,NA,2933.5135,1800.5766,83,2.991,22,0.7928,35,150,5.4054,43933,25572,921.5135,NA,48825,-0.0402978,NA,699,162,NA,NA,31.027,15104,17889,326,15892,18875,349,-788,-986,-23,1,0,2,2,3,1,23172,27964,502,27012,30950,565,-3840,-2986,-63,2,2,5,5,6,2
ESPORTSTMNT01_2705156,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T19:20:32Z,1,12.01,200,Red,team,NA,NA,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,NA,Twisted Fate,Akali,Renekton,Yuumi,Lucian,1665,TRUE,18,8,32,18,8,3,0,0,0,FALSE,NA,NA,NA,0.6486,0.9369,TRUE,4,0,4,0,0,2,1,1,0,0,NA,0,0,FALSE,0,2,TRUE,1,0,TRUE,10,0,TRUE,TRUE,6,2,2,0,64029,2307.3514,NA,2500.7207,2198.3423,77,2.7748,40,1.4414,32,236,8.5045,59623,41262,1486.9189,NA,50833,0.0402978,NA,852,220,NA,NA,38.6306,15892,18875,349,15104,17889,326,788,986,23,2,3,1,1,0,2,27012,30950,565,23172,27964,502,3840,2986,63,5,6,2,2,2,5
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,1,Blue,top,Armut,oe:player:2d2b174e23f40f5ea3a0c4151349ca3,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Ornn,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,0,7,3,10,26,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.3017,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,8308,250.6184,0.184594,1130.4374,924.2534,18,0.543,2,0.0603,9,29,0.8748,8996,4663,140.6637,0.147786,8200,NA,193,193,0,NA,NA,5.822,3159,4032,68,3346,4606,78,-187,-574,-10,0,1,1,1,0,0,4853,6504,118,5635,8029,143,-782,-1525,-25,0,1,1,2,0,0
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,2,Blue,jng,Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Jarvan IV,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,2,5,6,10,26,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.3017,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,4650,140.2715,0.103317,904.3137,660.0603,14,0.4223,14,0.4223,14,46,1.3876,9197,4864,146.727,0.154157,8750,NA,153,24,129,NA,NA,4.6154,2998,2918,56,3005,3604,61,-7,-686,-5,0,1,0,0,1,0,5021,5561,99,4241,5265,86,780,296,13,1,1,1,0,2,1
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,3,Blue,mid,Reeker,oe:player:a8ab1ca5ba5183bdad08a3f2eeeb95d,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Ryze,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,2,6,5,10,26,0,0,0,0,FALSE,FALSE,FALSE,TRUE,0.3017,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,12977,391.463,0.288333,739.1252,369.2308,15,0.4525,5,0.1508,11,37,1.1161,12143,7810,235.5958,0.247529,11925,NA,250,213,37,NA,NA,7.5415,2944,4090,66,3814,4927,91,-870,-837,-25,0,0,1,1,1,0,5271,6705,111,6078,7749,149,-807,-1044,-38,0,1,2,2,1,0
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,4,Blue,bot,UNF0RGIVEN,oe:player:a1cd4e9b2265b1a11ea157ccc74b1e5,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Jinx,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,6,3,4,10,26,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.3017,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,15771,475.7466,0.350412,379.4268,198.2202,8,0.2413,14,0.4223,3,38,1.1463,16021,11688,352.5792,0.37044,16475,NA,366,330,36,NA,NA,11.0407,3871,3350,94,3400,3299,85,471,51,9,1,0,0,0,2,0,6701,5963,149,5185,5768,136,1516,195,13,2,1,0,0,3,0
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,5,Blue,sup,Kaiser,oe:player:ec0971fb900874b1c59179d9cd33687,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Thresh,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,0,5,9,10,26,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.3017,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,3301,99.5777,0.0733441,351.2217,307.27,62,1.8703,9,0.2715,20,93,2.8054,6860,2527,76.2293,0.080087,6810,NA,30,30,0,NA,NA,0.905,2297,2284,13,2470,2216,13,-173,68,0,0,1,1,1,0,1,3480,3556,19,3484,3120,16,-4,436,3,0,3,1,1,2,2
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,6,Red,top,Odoamne,oe:player:2b819506567c258f6fffdd4ec78ca0c,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Camille,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,7,2,7,26,10,2,0,0,0,FALSE,FALSE,FALSE,FALSE,0.7843,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,18733,565.098,0.199731,831.8854,1006.0935,14,0.4223,8,0.2413,3,53,1.5988,14634,10301,310.7391,0.229908,13960,NA,258,233,25,NA,NA,7.7828,3346,4606,78,3159,4032,68,187,574,10,1,0,0,0,1,1,5635,8029,143,4853,6504,118,782,1525,25,2,0,0,0,1,1
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,7,Red,jng,Malrang,oe:player:b06f165ee2371a61d3be74d413e1e21,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Lee Sin,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,3,4,16,26,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.7843,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,10068,303.7104,0.107345,807.9035,842.2323,18,0.543,8,0.2413,10,53,1.5988,11697,7364,222.1418,0.164356,11600,NA,159,29,130,NA,NA,4.7964,3005,3604,61,2998,2918,56,7,686,5,0,1,0,0,1,0,4241,5265,86,5021,5561,99,-780,-296,-13,0,2,1,1,1,1
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,8,Red,mid,Larssen,oe:player:d3f8c554a302aebd5d2bae668ae197e,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Viktor,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,8,0,12,26,10,1,1,0,0,TRUE,FALSE,TRUE,FALSE,0.7843,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,37751,1138.7934,0.402501,265.2489,409.7436,10,0.3017,3,0.0905,1,22,0.6637,15679,11346,342.2624,0.253232,14425,NA,281,237,44,NA,NA,8.4766,3814,4927,91,2944,4090,66,870,837,25,1,1,0,0,0,1,6078,7749,149,5271,6705,111,807,1044,38,2,1,0,0,1,2
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,9,Red,bot,Comp,oe:player:5d531a4cf817202fc25eda63906e797,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Jhin,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,6,0,16,26,10,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.7843,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,19955,601.9608,0.21276,143.7104,158.5219,19,0.5732,8,0.2413,8,41,1.2368,15612,11279,340.2413,0.251736,11900,NA,301,277,24,NA,NA,9.0799,3400,3299,85,3871,3350,94,-471,-51,-9,0,2,0,1,0,0,5185,5768,136,6701,5963,149,-1516,-195,-13,0,3,0,2,1,0
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,10,Red,sup,Trymbi,oe:player:8b73af38e98bccab6f86930c75a9450,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Blitzcrank,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,2,4,13,26,10,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.7843,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,7284,219.7285,0.077662,516.1991,440.4827,51,1.5385,8,0.2413,23,80,2.4133,8848,4515,136.1991,0.100768,8575,NA,29,29,0,NA,NA,0.8748,2470,2216,13,2297,2284,13,173,-68,0,1,0,1,0,1,1,3484,3120,16,3480,3556,19,4,-436,-3,1,2,2,0,3,1
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,100,Blue,team,NA,NA,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,NA,Xin Zhao,Caitlyn,Akali,Rakan,Gwen,1989,FALSE,10,26,27,10,26,1,0,0,0,FALSE,NA,NA,NA,0.3017,1.086,FALSE,0,4,0,4,0,0,0,0,0,0,NA,0,0,TRUE,1,1,FALSE,0,2,TRUE,1,10,FALSE,FALSE,7,2,0,1,45007,1357.6772,NA,3504.5249,2459.0347,117,3.5294,44,1.3273,57,243,7.3303,53217,31551,951.7647,NA,52160,-0.147398,NA,790,202,NA,NA,29.9246,15269,16674,297,16035,18652,328,-766,-1978,-31,1,3,3,3,4,1,25326,28289,496,24623,29931,530,703,-1642,-34,3,7,5,5,8,3
ESPORTSTMNT01_2705190,complete,NA,LEC,2022,Spring,FALSE,2022-01-21T20:05:27Z,1,12.01,200,Red,team,NA,NA,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,NA,Diana,Twisted Fate,Corki,Jayce,Orianna,1989,TRUE,26,10,64,26,10,4,1,0,0,TRUE,NA,NA,NA,0.7843,1.086,TRUE,4,0,4,0,0,2,1,1,0,0,NA,0,0,FALSE,1,1,TRUE,2,0,FALSE,10,1,TRUE,TRUE,2,7,1,0,93791,2829.2911,NA,2564.9472,2857.0739,112,3.3786,35,1.0558,45,249,7.5113,66470,44804,1351.5535,NA,60460,0.147398,NA,805,223,NA,NA,31.0106,16035,18652,328,15269,16674,297,766,1978,31,3,4,1,1,3,3,24623,29931,530,25326,28289,496,-703,1642,34,5,8,3,3,7,5
ESPORTSTMNT01_2695682,complete,NA,LEC,2022,Spring,FALSE,2022-01-22T15:16:21Z,1,12.01,1,Blue,top,JNX,oe:player:4bb53c6fa9f5d75901136feb8bdf817,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Jayce,Akali,Caitlyn,Twisted Fate,Lulu,Rakan,2248,FALSE,5,3,4,11,18,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.2936,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,28650,764.6797,0.34857,472.0996,457.7669,15,0.4004,18,0.4804,3,61,1.6281,17250,12388,330.6406,0.331789,16275,NA,303,278,25,NA,NA,8.0872,3338,3622,63,2846,3993,60,492,-371,3,1,0,1,0,2,1,5926,5976,107,4361,6469,98,1565,-493,9,1,1,2,0,4,2
ESPORTSTMNT01_2695682,complete,NA,LEC,2022,Spring,FALSE,2022-01-22T15:16:21Z,1,12.01,2,Blue,jng,Gilius,oe:player:f926d5dcf4dca16c457e64fc9ef6c87,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Xin Zhao,Akali,Caitlyn,Twisted Fate,Lulu,Rakan,2248,FALSE,0,7,6,11,18,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.2936,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,7899,210.8274,0.0961031,1054.3772,838.1317,10,0.2669,9,0.2402,11,41,1.0943,10727,5865,156.5391,0.15709,10325,NA,195,16,179,NA,NA,5.2046,3101,2741,53,3691,3410,69,-590,-669,-16,0,1,1,2,0,0,4462,5147,81,5998,5682,100,-1536,-535,-19,0,2,2,5,0,0
ESPORTSTMNT01_2695682,complete,NA,LEC,2022,Spring,FALSE,2022-01-22T15:16:21Z,1,12.01,3,Blue,mid,Sertuss,oe:player:17a3d1accbb8bbdaaabfd34e1d69c18,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,LeBlanc,Akali,Caitlyn,Twisted Fate,Lulu,Rakan,2248,FALSE,2,3,3,11,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2936,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13424,358.2918,0.163323,380.8986,245.8185,43,1.1477,16,0.427,9,79,2.1085,12800,7938,211.8683,0.212609,12625,NA,278,266,12,NA,NA,7.4199,3220,4839,86,3548,4847,98,-328,-8,-12,0,0,0,0,0,0,5447,7233,130,6240,8223,151,-793,-990,-21,1,0,1,1,2,0
